label,teks,emotion
4,"aku merasa seperti baru seminggu terakhir ini aku mulai merasa sangat ketakutan, gelisah dan sakit",Fear
1,saya akan menyebutnya rumput dan saya merasa tidak dapat diterima untuk mengabaikan inovasi dan kemajuan teknologi yang semata-mata didasarkan pada keaslian,Joy
3,"aku merasa kesal, oke, kesal karena aku bahkan tidak bisa menulis dengan tenang saat mereka menonton tv",Anger
4,saya merasa diserang kesedihan setiap kali saya membuka internet,Fear
0,saya ingat adegan di shopgirl ketika claire danes bangun di suatu pagi dan tiba-tiba merasa tertekan,Sadness
2,"saya membuat semua siswa saya merasa diterima, termasuk dan menjadi bagian dari komunitas",Love
0,aku hanya merasa mati rasa dan bodoh dan selesai dan selesai,Sadness
4,saya siap untuk setidaknya merasa tidak nyaman atau tua atau konservatif atau semacamnya,Fear
1,saya pikir beberapa wanita mungkin berpura-pura bodoh dan bekerja keras dari waktu ke waktu untuk membuat pria merasa superior dan mendapatkan apa yang mereka inginkan,Joy
2,"aku sudah mengatakannya sebelumnya, aku merasa kamu telah mencapai batas kemampuanmu dalam merawatnya beberapa waktu yang lalu dan kemudian memutuskan untuk membiarkannya tetap hidup sementara kamu hidup dari ceknya.",Love
0,saya merasa jika game ini menjadi membosankan jika anda berhenti berlangganan,Sadness
0,saya merasa menjadi korban dari hambatan yang menimpa negara kita dengan kepala di pasir kaum tradisionalis saya ragu untuk menyebut mereka konservatif karena takut menyinggung kaum konservatif yang jujur ​​dan masih berpikir bahwa dunia diciptakan bertahun-tahun yang lalu dan bahwa hal-hal seperti sisa-sisa kerangka adalah semacam tipuan,Sadness
3,kuakui aku juga melakukannya karena aku merasa sangat kesal,Anger
1,aku merasa bersemangat pagi ini,Joy
4,aku hanya tidak merasa membumi sama sekali ketika aku sering kali tidak yakin apakah perasaanku terlalu banyak atau terlalu sedikit,Fear
3,saya tidak tahu kenapa tapi saya merasa sangat kesal dengan sistem robot kiri kanan kiri kanan,Anger
0,aku merasa menyedihkan untuk mengatakan bahwa aku mungkin tidak akan pernah bertemu dengannya lagi,Sadness
1,"saya mengerti bahwa arakawa merasa memberikan waktu yang sangat lama untuk memikirkan berbagai hal sehingga rasanya situasinya tidak terselesaikan begitu cepat, tetapi mengetahui sekarang apa yang akan terjadi nanti di manga, saya tidak merasa itu akan menjadi masalah besar.",Joy
3,aku merasa seperti aku mengacaukan semuanya,Anger
4,aku mulai merasa sedikit gemetar dan kulitku sedikit sakit,Fear
0,aku merasa tidak enak padanya karena dia telah bekerja sangat keras untuk mencapai titik ini,Sadness
0,aku tidak merasa kecewa pada diriku sendiri dan itu bagus,Sadness
0,aku punya firasat aneh tentang hal itu. aku tahu dia akan offline selama beberapa hari dan ada sesuatu yang menggangguku,Sadness
1,saya mendapatkan apa yang saya inginkan apakah saya setuju apakah saya merasa dihargai apakah saya menyukai hasilnya apakah dalam komitmen tidak ada apakah itu komitmen tanpa kualifikasi,Joy
4,"saya takut pada ayah saya, orang tua saya, ketika saya pertama kali hamil, saya takut akan persalinan itu sendiri dan apakah saya akan melahirkan bayi lahir atau bayi",Fear
3,aku merasa kesal dengan peran yang diminta tuhan untuk kumainkan,Anger
0,"aku mungkin satu-satunya orang di planet ini yang berpikiran seperti itu, tapi aku bisa merasakannya. perutku terasa sakit jadi sekarang tinggal menunggu waktu saja.",Sadness
4,aku merasa seperti marvin si android paranoid dari panduan menumpang ke galaksi saat ini,Fear
0,"aku menyimpan momen-momen itu untuk diriku sendiri karena akulah yang merasa kotor, tidak menyenangkan, dan yang terpenting, malu",Sadness
1,saya merasa sukses di lain waktu saya tahu saya tidak melakukan satu atau lebih keadilan,Joy
1,saya merasa jauh lebih optimis dan tidak terlalu depresi sepanjang waktu,Joy
1,aku hanya merasa tidak pandai atau sadar malam ini,Joy
1,aku merasa baik-baik saja sekarang setelah berjam-jam merasa seperti orang bodoh,Joy
3,saya suka karena meminta maaf terlebih dahulu ketika anda merasa telah dianiaya,Anger
1,saya merasa sangat bersyukur bahwa iris akan memasukkan kita ke dalam dunia mereka dan semua pekerjaan yang berharga dan rumit bagi mereka,Joy
2,aku merasa aku harus penuh perhatian dan sopan kepada sesama pejalan kaki dan aku memiringkannya ke arah lain sambil menunggu orang itu lewat tetapi kemudian aku menabrak seseorang di sisi lain,Love
4,"aku tahu aku bilang aku tidak akan ngeblog lagi, tapi sebenarnya aku merasa sangat tidak berdaya saat ini, aku bahkan tidak melakukannya",Fear
4,aku merasa sangat neurotik akhir-akhir ini,Fear
1,"aku merasa nyaman setelah komuni manis mengajariku, terlalu sedikit yang kuketahui dan kulakukan",Joy
0,saya tidak bisa tidur dan saya merasa sedih dan sedikit tertekan,Sadness
4,"saya menerobos hambatan dalam mendiskusikan dan mengkritisi karya saya secara publik karena membutuhkan bantuan dan merasa rentan itu sulit namun penting dan pada gilirannya anda merasa percaya diri untuk membagikan karya anda karena dengan mengakui rasa takut, kita berbagi tulisan kita dan diri kita sendiri tumbuh",Fear
2,aku merasa penuh kasih sayang dan romantis ketika kami diam-diam membaca di sofa bersama seperti saat kami berlari melewati hutan sambil terkikik-kikik seperti sepasang orang idiot.,Love
5,aku benci kalau aku merasa murid-muridku perlu terkesan,Surprise
1,"sejujurnya aku bisa mengatakan bahwa aku merasa tidak terlalu ramah, lagipula aku sebenarnya ingin ditinggal sendirian hari ini",Joy
2,aku merasakan rasa protektif terhadap seseorang yang kukenal lebih muda dariku,Love
1,aku tahu perasaan dikhianati ketika sebagian besar orang yang kamu hormati dan percayai memutuskan untuk mencari orang lain untuk menggantikanmu,Joy
1,"saya jamin anda akan merasa sangat cerdas, jenaka, dan superior",Joy
1,aku merasa cukup meriah,Joy
4,aku merasa sangat gelisah sekarang,Fear
1,saya berbagi karena saya peduli jadi jangan ragu untuk menggunakan gambar saya apa pun selama gambar tersebut diberi kredit dan disertai dengan tautan kembali ke href http rantaboutthisandraveaboutthat,Joy
1,aku pergi dengan perasaan penuh harapan,Joy
4,aku merasa takut karena aku menyukai segala sesuatunya apa adanya,Fear
1,saya begitu meremehkan komik kontemporer sehingga saya merasa harus menunjukkan bahwa hukum ikan sturgeon berlaku pada setiap titik sejarah dalam budaya populer,Joy
1,saya suka memulai semester dengan sebuah buku yang semua siswa merasa sukses ketika membacanya,Joy
5,saya menghabiskan beberapa hari berikutnya dengan perasaan sedikit linglung dan mudah tersinggung,Surprise
2,saya hanya belum merasa seperti itu dan saya bersemangat tentang blogging dan apa yang harus saya ungkapkan dan tunjukkan melalui tulisan dan jadikan ini tempat yang positif bagi saya dan anda.,Love
1,"aku merasa santai, katanya dengan sedih, tampak seperti anjing besar yang baru saja makan daging panggang hari minggu, tetapi cukup tahu sehingga merasa berkonflik tentang hal itu",Joy
0,aku merasa putus asa,Sadness
1,saya merasa penting bagi saya untuk mempraktikkan apa yang saya khotbahkan kepada klien saya ketika saya memilikinya,Joy
1,saya merasa diterima href http alispagnola,Joy
1,aku merasa lebih meriah,Joy
0,aku punya hari-hari dimana aku merasa timpang dan sedikit tidak berharga,Sadness
0,aku merasa cara yang aku lakukan tidak ada gunanya,Sadness
0,aku merasa sangat letih hingga aku hampir tidak bisa mengangkat kepalaku dari keyboard untuk melanjutkan,Sadness
0,saya senang anda berpikir dia berbicara dengan baik tetapi sekali lagi segala sesuatu yang meminimalkan apa yang saya alami membuat saya merasa sedikit bodoh,Sadness
0,aku sudah merasa sangat terpukul,Sadness
0,"saya mendorong anda untuk saling memperhatikan dan mendapatkan bantuan ketika merasa sedih, bicaralah dengan dokter, pergilah ke konselor, teman",Sadness
1,saya merasa membaca sangatlah berharga dan saya ingin dapat menunjukkan kepada siswa bahwa membaca tidak pernah berhenti seiring bertambahnya usia,Joy
2,"saya benar-benar dapat memahami emosi yang mungkin dirasakan seseorang terhadap para pengkhotbah kristen yang penuh kasih itu, tetapi seperti yang saya katakan, saya tidak dapat memaafkan respons kekerasan tersebut.",Love
0,pendeknya aku merasa seperti kurcaci jelek atau kurcaci taman,Sadness
0,saya tidak merasa terbebani oleh kesedihan atau pencerahan tentang cara terbaik untuk menavigasi teka-teki medis,Sadness
0,aku merasa perlu memainkan peran. aku sudah pasrah dan berpikir aku melakukan itu karena itu membantuku bersembunyi,Sadness
2,menurutku ini adalah penyederhanaan dari kisah-kisah halus penuh ketegangan yang diplot oleh masternya yang href http www,Love
4,aku mulai merasa tidak nyaman bekerja di kiosku,Fear
0,"aku bilang iya, mereka bersaudara tapi aku menyelipkannya agar aku tidak membuatnya merasa bodoh",Sadness
0,"menurutku, wajar jika kamu merasa terkutuk ketika hidup di sekitarmu penuh dengan masalah",Sadness
5,aku benci mengakuinya tapi terkadang saat aku berbaring di tempat tidur di malam hari aku merasa sangat kewalahan,Surprise
0,saya ingin menjelaskan hal ini kepada anda yang merasa sendirian atau tidak ada seorang pun di dunia ini yang memahaminya,Sadness
5,aku mengatakan ini dengan hati yang jujur. aku benar-benar merasa terpesona ingin melihat sisanya sambil menunggu dimuat di komputerku,Surprise
1,saya merasa lucu dan nostalgia tetapi sedikit bosan,Joy
0,aku merasa sangat canggung dengan foto-foto ini dan aku sangat membutuhkan botox di garis dahiku yang gila. aku tidak pernah melakukannya meskipun itu terlalu aneh,Sadness
2,saya berbicara dengan anjing karena saya merasa mereka tidak dapat memahami kata-kata tetapi mereka dapat membaca emosi dan tahu bagaimana menjadi suportif. saya memutuskan untuk pulang,Love
2,aku segera memperhatikan mata mereka pada payudaraku dan aku mulai merasa terangsang,Love
0,"aku merasa sedikit melankolis karena anak-anak tidak ada di sini dan ini menjadi ucapan syukur solo pertamaku sebagai seorang wanita lajang, aku memutuskan untuk memecah keheningan bloggingku dan menulis",Sadness
2,aku menghembuskan napas dalam-dalam sedikit lebih banyak dibandingkan biasanya saat aku berbicara sehingga wanita itu dapat merasakan udara panas di lehernya,Love
2,saya merasakan sakitnya setiap kali saya memeluk orang yang saya cintai karena mengetahui bahwa saya tidak akan bertemu mereka selama enam bulan lagi,Love
0,"aku merasa tidak enak lagi dan lelah, jadi kurasa besok semoga aku bisa kembali beraktivitas",Sadness
2,aku merasa dia tidak suportif karena dia terlalu mengkhawatirkan masalahnya sendiri dan mengasihani dirinya sendiri serta merengek,Love
2,aku belum tentu merayakan hari ibu. aku merasakan semburan kegembiraan saat melirik pengaturan indah yang menghiasi mejaku,Love
4,tiba-tiba aku merasa cemas dan tertekan,Fear
3,aku merasa semakin tidak sabar menyambut musim semi dan musim panas yang akan datang,Anger
0,aku akan merasa lebih kesusahan ketika aku cemburu. itu membuktikan betapa kamu sangat diinginkan ketika aku egois. aku tahu bahwa aku jujur ​​pada diriku sendiri.,Sadness
4,saya akan membacanya sebentar dan meletakkan buku itu dengan perasaan gelisah di dalam hati,Fear
1,"aku sedang duduk di pesawat kemarin saat kembali dari akhir pekan yang panjang di florida, terpikir olehku bahwa aku merasa sangat puas dan bahagia",Joy
1,saya merasa ingin bertualang dan turun dari kereta di suatu tempat yang tidak saya kenali disebut tempat martin,Joy
0,"aku tidak ingin dia berbicara kepadaku karena ketika dia melakukannya, aku akhirnya merasa bodoh dan patah hati",Sadness
1,saya membuat jus menjadi lebih baik dan saya merasa luar biasa terutama karena saya belum pernah benar-benar mendapatkan jenis nutrisi yang diberikan sayuran sebelumnya.,Joy
4,saya tidak bisa tersenyum dan orang-orang akan merasa terintimidasi,Fear
1,"aku bangun dengan perasaan sangat meriah tapi karena aku punya sejuta dan satu hal yang masih harus dilakukan hari ini, aku tidak punya waktu untuk melakukan jumper farty yang cukup artistik dengan detail seperti yang kuinginkan",Joy
1,saya merasa berani dan ingin melakukan perjalanan ke tengah kota untuk makan siang. saya pasti akan memilih untuk pergi ke kedai,Joy
4,saya merasa paranoid atau cemas,Fear
3,aku terus merasa terganggu dengan kata ini karena aku tidak tahu kenapa kata itu selalu muncul secara acak,Anger
1,aku ingin merasa lembut,Joy
5,saya telah kehilangan tiga belas poin dan merasa sangat luar biasa,Surprise
3,aku membiarkan diriku merasa sama bencinya denganku,Anger
1,ketika bank mengizinkan saya meminjam sejumlah uang pada musim dingin ini,Joy
0,saya merasa sedikit kotor memindahkan keledai ke sini dari luar status favorit,Sadness
0,saya membayangkan uganda dan saya langsung merasa sedih karena ditinggalkan dan merasa gembira untuk sembilan anak muda yang kehidupannya tidak akan pernah sama lagi setelah musim panas ini karena kehidupan yang akan mereka sentuh pada gilirannya,Sadness
0,"aku merasakannya agak berantakan dan ya, pendarahannya sedikit menggangguku",Sadness
0,aku kembali dari sheffield hari ini dengan perasaan sangat tidak enak karena gin dan tonik yang aku bersihkan malam sebelumnya,Sadness
3,aku benci perasaan yang aku rasakan sekarang karena setiap orang yang kutemui akan mengkhianatiku suatu saat nanti dan aku mungkin sebaiknya tidak menjalin hubungan apa pun dengan siapa pun karena mereka semua pada akhirnya akan kacau.,Anger
5,"aku berbalik, aku menantikannya karena aku bisa pergi berlayar bersama beberapa keluargaku dan beberapa temanku meskipun rasanya aneh tidak ada ibuku di sana",Surprise
3,aku merasa rewel dan gelisah,Anger
1,aku merasa cukup bertekad untuk benar-benar mempertahankan ketenanganku,Joy
1,"saya mempunyai firasat buruk bahwa itu akan menjadi penyebab lecet, jadi saya meyakinkan dia untuk memakai dua pasang kaus kaki",Joy
0,aku masih merasa sangat patah hati,Sadness
4,menurutku kemeja sekolah itu terasa aneh baginya jadi dia pikir dia perlu memasukkannya ke dalam,Fear
0,yang saya alami selama beberapa hari terakhir ini berkaitan dengan sikap pesimis dan merasa kasihan dengan keadaan saya,Sadness
1,"saya seorang ibu yang sibuk dengan dua balita jadi yang saya utamakan adalah kenyamanan, kemudahan, dan tidak terlalu banyak memikirkan desain tetapi saya merasa mereka juga bisa lucu karena sudah tua atau mungkin jika pengantin emas diablo iii belum diproduksi selama beberapa bulan dan juga wanita itu berakhir",Joy
4,"begitu, tapi aku merasa bingung dengan semua tentangmu akhir-akhir ini",Fear
1,"aku merasa masih belum sepenuhnya menerimanya, tapi menurutku belajar menghadapinya telah membuatku menjadi orang yang lebih kuat dan lebih baik secara umum dan aku bangga dengan caraku mengatasinya.",Joy
0,aku merasa tidak enak,Sadness
2,aku masih tidak begitu yakin apakah aku benar-benar bisa merasakan cinta yang penuh gairah itu lagi,Love
0,"aku mendapat orang-orang bertanya kepadaku bagaimana rasanya menjadi orang yang paling dibenci di wilayah dallas, kata penilai steve helm",Sadness
3,ketika saya mengetahui bahwa rumah yang kami sewa di tonga penuh dengan kecoak,Anger
3,saya merasa lebih mudah kesal dibandingkan sebelumnya,Anger
1,saya tidak merasa kupu-kupu tetapi saya merasa puas dan stabil,Joy
5,"aku memberi isyarat kepadanya sambil meraba-raba tiketku dan mendengarkan ipod-ku, kecepatan bus tidak melambat tetapi meningkat sehingga membuatku merasa sedikit terkejut.",Surprise
1,aku merasa lembut dan bahagia,Joy
2,aku merasa sangat bersimpati padanya sampai dia memukul ayahku dan kemudian aku ingin menendang pantat kecilnya,Love
3,saya bertemu orang-orang dan merasakan komunitas rekan saya yllka juga terganggu dengan mempersiapkan pernikahannya dalam beberapa minggu,Anger
1,saya merasa ini bisa sangat berguna bagi siswa karena banyak struktur yang saya lihat di papan ulasan mengingatkan saya pada praktik pola desain yang baik yang saya pelajari di kelas arsitektur perangkat lunak,Joy
